"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value"
"2022","Netherlands","Person","81 years","Males","Baseline projections ","46,197"
"2022","Netherlands","Person","81 years","Females","Baseline projections ","57,096"
"2022","Netherlands","Person","82 years","Males","Baseline projections ","41,035"
"2022","Netherlands","Person","82 years","Females","Baseline projections ","53,091"
"2022","Netherlands","Person","83 years","Males","Baseline projections ","37,114"
"2022","Netherlands","Person","83 years","Females","Baseline projections ","49,362"
"2022","Netherlands","Person","84 years","Males","Baseline projections ","31,489"
"2022","Netherlands","Person","84 years","Females","Baseline projections ","43,913"
"2022","Netherlands","Person","85 years","Males","Baseline projections ","28,082"
"2022","Netherlands","Person","85 years","Females","Baseline projections ","40,884"
"2022","Netherlands","Person","86 years","Males","Baseline projections ","24,056"
"2022","Netherlands","Person","86 years","Females","Baseline projections ","36,981"
"2022","Netherlands","Person","87 years","Males","Baseline projections ","20,493"
"2022","Netherlands","Person","87 years","Females","Baseline projections ","33,609"
"2022","Netherlands","Person","88 years","Males","Baseline projections ","17,034"
"2022","Netherlands","Person","88 years","Females","Baseline projections ","29,593"
"2022","Netherlands","Person","89 years","Males","Baseline projections ","14,461"
"2022","Netherlands","Person","89 years","Females","Baseline projections ","26,870"
"2022","Netherlands","Person","90 years","Males","Baseline projections ","11,653"
"2022","Netherlands","Person","90 years","Females","Baseline projections ","22,829"
"2022","Netherlands","Person","91 years","Males","Baseline projections ","9,265"
"2022","Netherlands","Person","91 years","Females","Baseline projections ","19,702"
"2022","Netherlands","Person","92 years","Males","Baseline projections ","6,883"
"2022","Netherlands","Person","92 years","Females","Baseline projections ","15,806"
"2022","Netherlands","Person","93 years","Males","Baseline projections ","5,149"
"2022","Netherlands","Person","93 years","Females","Baseline projections ","12,770"
"2022","Netherlands","Person","94 years","Males","Baseline projections ","3,679"
"2022","Netherlands","Person","94 years","Females","Baseline projections ","9,703"
"2022","Netherlands","Person","95 years","Males","Baseline projections ","2,598"
"2022","Netherlands","Person","95 years","Females","Baseline projections ","7,539"
"2022","Netherlands","Person","96 years","Males","Baseline projections ","1,725"
"2022","Netherlands","Person","96 years","Females","Baseline projections ","5,503"
"2022","Netherlands","Person","97 years","Males","Baseline projections ","1,123"
"2022","Netherlands","Person","97 years","Females","Baseline projections ","4,035"
"2022","Netherlands","Person","98 years","Males","Baseline projections ","737"
"2022","Netherlands","Person","98 years","Females","Baseline projections ","2,739"
"2022","Netherlands","Person","99 years","Males","Baseline projections ","408"
"2022","Netherlands","Person","99 years","Females","Baseline projections ","1,729"
"2022","Netherlands","Person","100 years or over","Males","Baseline projections ","493"
"2022","Netherlands","Person","100 years or over","Females","Baseline projections ","2,548"
"2023","Netherlands","Person","Less than 1 year","Males","Baseline projections ","99,708"
"2023","Netherlands","Person","Less than 1 year","Females","Baseline projections ","93,921"
"2023","Netherlands","Person","1 year","Males","Baseline projections ","99,197"
"2023","Netherlands","Person","1 year","Females","Baseline projections ","93,288"
"2023","Netherlands","Person","2 years","Males","Baseline projections ","98,557"
"2023","Netherlands","Person","2 years","Females","Baseline projections ","92,539"
"2023","Netherlands","Person","3 years","Males","Baseline projections ","97,803"
"2023","Netherlands","Person","3 years","Females","Baseline projections ","91,663"
"2023","Netherlands","Person","4 years","Males","Baseline projections ","96,980"
"2023","Netherlands","Person","4 years","Females","Baseline projections ","90,848"
"2023","Netherlands","Person","5 years","Males","Baseline projections ","96,139"
"2023","Netherlands","Person","5 years","Females","Baseline projections ","89,947"
"2023","Netherlands","Person","6 years","Males","Baseline projections ","91,743"
"2023","Netherlands","Person","6 years","Females","Baseline projections ","85,676"
"2023","Netherlands","Person","7 years","Males","Baseline projections ","90,890"
"2023","Netherlands","Person","7 years","Females","Baseline projections ","84,793"
"2023","Netherlands","Person","8 years","Males","Baseline projections ","92,854"
"2023","Netherlands","Person","8 years","Females","Baseline projections ","88,053"
"2023","Netherlands","Person","9 years","Males","Baseline projections ","91,485"
"2023","Netherlands","Person","9 years","Females","Baseline projections ","85,950"
"2023","Netherlands","Person","10 years","Males","Baseline projections ","93,658"
"2023","Netherlands","Person","10 years","Females","Baseline projections ","88,406"
"2023","Netherlands","Person","11 years","Males","Baseline projections ","95,802"
"2023","Netherlands","Person","11 years","Females","Baseline projections ","90,247"
"2023","Netherlands","Person","12 years","Males","Baseline projections ","97,603"
"2023","Netherlands","Person","12 years","Females","Baseline projections ","93,091"
"2023","Netherlands","Person","13 years","Males","Baseline projections ","98,339"
"2023","Netherlands","Person","13 years","Females","Baseline projections ","93,148"
"2023","Netherlands","Person","14 years","Males","Baseline projections ","98,604"
"2023","Netherlands","Person","14 years","Females","Baseline projections ","93,149"
"2023","Netherlands","Person","15 years","Males","Baseline projections ","96,477"
"2023","Netherlands","Person","15 years","Females","Baseline projections ","92,027"
"2023","Netherlands","Person","16 years","Males","Baseline projections ","98,823"
"2023","Netherlands","Person","16 years","Females","Baseline projections ","93,239"
"2023","Netherlands","Person","17 years","Males","Baseline projections ","99,624"
"2023","Netherlands","Person","17 years","Females","Baseline projections ","94,597"
"2023","Netherlands","Person","18 years","Males","Baseline projections ","103,448"
"2023","Netherlands","Person","18 years","Females","Baseline projections ","98,980"
"2023","Netherlands","Person","19 years","Males","Baseline projections ","108,813"
"2023","Netherlands","Person","19 years","Females","Baseline projections ","104,162"
"2023","Netherlands","Person","20 years","Males","Baseline projections ","110,518"
"2023","Netherlands","Person","20 years","Females","Baseline projections ","106,608"
"2023","Netherlands","Person","21 years","Males","Baseline projections ","112,564"
"2023","Netherlands","Person","21 years","Females","Baseline projections ","109,415"
"2023","Netherlands","Person","22 years","Males","Baseline projections ","115,682"
"2023","Netherlands","Person","22 years","Females","Baseline projections ","113,371"
"2023","Netherlands","Person","23 years","Males","Baseline projections ","115,129"
"2023","Netherlands","Person","23 years","Females","Baseline projections ","112,237"
"2023","Netherlands","Person","24 years","Males","Baseline projections ","115,875"
"2023","Netherlands","Person","24 years","Females","Baseline projections ","113,246"
"2023","Netherlands","Person","25 years","Males","Baseline projections ","113,773"
"2023","Netherlands","Person","25 years","Females","Baseline projections ","111,936"
"2023","Netherlands","Person","26 years","Males","Baseline projections ","114,901"
"2023","Netherlands","Person","26 years","Females","Baseline projections ","111,173"
"2023","Netherlands","Person","27 years","Males","Baseline projections ","115,174"
"2023","Netherlands","Person","27 years","Females","Baseline projections ","112,523"
"2023","Netherlands","Person","28 years","Males","Baseline projections ","118,669"
"2023","Netherlands","Person","28 years","Females","Baseline projections ","115,415"
"2023","Netherlands","Person","29 years","Males","Baseline projections ","118,272"
"2023","Netherlands","Person","29 years","Females","Baseline projections ","114,924"
"2023","Netherlands","Person","30 years","Males","Baseline projections ","119,454"
"2023","Netherlands","Person","30 years","Females","Baseline projections ","115,416"
"2023","Netherlands","Person","31 years","Males","Baseline projections ","120,026"
"2023","Netherlands","Person","31 years","Females","Baseline projections ","116,481"
"2023","Netherlands","Person","32 years","Males","Baseline projections ","119,983"
"2023","Netherlands","Person","32 years","Females","Baseline projections ","116,169"
"2023","Netherlands","Person","33 years","Males","Baseline projections ","114,945"
"2023","Netherlands","Person","33 years","Females","Baseline projections ","112,498"
"2023","Netherlands","Person","34 years","Males","Baseline projections ","113,393"
"2023","Netherlands","Person","34 years","Females","Baseline projections ","110,620"
"2023","Netherlands","Person","35 years","Males","Baseline projections ","113,185"
"2023","Netherlands","Person","35 years","Females","Baseline projections ","109,858"
"2023","Netherlands","Person","36 years","Males","Baseline projections ","111,448"
"2023","Netherlands","Person","36 years","Females","Baseline projections ","109,816"
"2023","Netherlands","Person","37 years","Males","Baseline projections ","108,717"
"2023","Netherlands","Person","37 years","Females","Baseline projections ","106,951"
"2023","Netherlands","Person","38 years","Males","Baseline projections ","106,841"
"2023","Netherlands","Person","38 years","Females","Baseline projections ","104,723"
